Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,ma_20,volatility_20,momentum_10
2021-08-19 00:00:00-04:00,141.58005455752308,144.4794059910355,141.06266328178802,143.2103271484375,86960300,0.0,0.0,0.002322911256801679,143.57858963012694,0.01043078243112039,-0.0009534414638354873
2021-08-20 00:00:00-04:00,143.9327728785443,144.96755574158394,143.288469055807,144.66493225097656,60549600,0.0,0.0,0.010157124360391722,143.5713798522949,0.010328362188811347,0.014027646934502494
2021-08-23 00:00:00-04:00,144.78206681885666,146.61735100093347,144.37205937525184,146.14877319335938,60131800,0.0,0.0,0.01025708801223868,143.61740417480468,0.010565411974072122,0.024779468730604177
2021-08-24 00:00:00-04:00,145.89494350289067,147.2714065930409,145.60207679709836,146.06089782714844,48606400,0.0,0.0,-0.0006012733756900967,143.7672332763672,0.00994322938769072,0.02760980605599964
2021-08-25 00:00:00-04:00,146.24636116832204,146.74423897086186,144.28417982272728,144.8308563232422,58991300,0.0,0.0,-0.008421429158691788,143.94279937744142,0.00971102478754942,0.017139546153142185
2021-08-26 00:00:00-04:00,144.82110951404735,145.57278230599707,144.00107981111,144.03036499023438,48597200,0.0,0.0,-0.005527077263295523,144.0461753845215,0.009793070757870125,-0.009067094652766776
2021-08-27 00:00:00-04:00,143.97178711441077,145.21158091727293,143.33725507209095,145.06515502929688,55802400,0.0,0.0,0.007184526951192975,144.1905662536621,0.009897318653150616,-0.003353399074827513
2021-08-30 00:00:00-04:00,145.45561079403902,149.8388087234133,145.07488865020937,149.47760009765625,90956700,0.0,0.0,0.0304169879215188,144.57214965820313,0.011828566458116441,0.013234298130822948
2021-08-31 00:00:00-04:00,149.0285807911714,149.16524992421503,147.6911597437249,148.21832275390625,86453100,0.0,0.0,-0.008424522088441966,144.80109481811525,0.011833581134531278,0.010919568520779006
2021-09-01 00:00:00-04:00,149.1945515081308,151.2934023311897,148.71620204197066,148.8821563720703,80313700,0.0,0.0,0.004478755432054485,145.0832145690918,0.011802219163590599,0.042019799692022824
2021-09-02 00:00:00-04:00,150.20976298790652,151.03954929712242,148.77472989529102,149.9949951171875,71115500,0.0,0.0,0.007474628069841361,145.41561431884764,0.011860383139657657,0.04737554968167688
2021-09-03 00:00:00-04:00,150.1023993889916,150.9517142276546,149.44833892893834,150.6295623779297,57808700,0.0,0.0,0.004230589562314498,145.81390762329102,0.011746892602919556,0.04123065648422104
2021-09-07 00:00:00-04:00,151.2836513561049,153.5191714127496,150.7174463222015,152.96273803710938,82278300,0.0,0.0,0.015489493711239418,146.3313018798828,0.012054414003783046,0.04662348300888515
2021-09-08 00:00:00-04:00,153.24581573453693,153.3043860941943,150.31717858511598,151.42030334472656,74420200,0.0,0.0,-0.01008372831302622,146.79549026489258,0.012348421198393342,0.03669295203101215
2021-09-09 00:00:00-04:00,151.7912489116524,152.39649574316758,150.2878736971047,150.405029296875,57305700,0.0,0.0,-0.006705006035684454,147.19622421264648,0.012545462603374765,0.03848746817592543
2021-09-10 00:00:00-04:00,151.31292061025323,151.7814983871202,145.1627795675759,145.42636108398438,140893200,0.0,0.0,-0.03310174025539762,147.20012969970702,0.01416614229686806,0.009692373506410624
2021-09-13 00:00:00-04:00,147.04684942260073,147.8180505115286,145.21156570783384,145.99253845214844,102404300,0.0,0.0,0.003893223786553337,147.22209396362305,0.014188882629398913,0.006392875137135939
2021-09-14 00:00:00-04:00,146.7735217186003,147.4763957492906,143.4153491043727,144.5965576171875,109296300,0.0,0.0,-0.009562001248567195,147.07566146850587,0.013988237108573866,-0.03265400620079451
2021-09-15 00:00:00-04:00,145.02610332343372,145.8851749521173,142.88819590848047,145.48492431640625,83281300,0.0,0.0,0.006143761053915672,147.0190414428711,0.01401579786110972,-0.018441704012791913
2021-09-16 00:00:00-04:00,144.90896023332135,145.42635157507345,143.71798000246844,145.25062561035156,68034100,0.0,0.0,-0.0016104672505113011,147.1376510620117,0.012711800003434878,-0.02439198121662893
2021-09-17 00:00:00-04:00,145.27991132028194,145.27991132028194,142.29268938190515,142.58555603027344,129868800,0.0,0.0,-0.018348076429133078,147.1064125061035,0.013411171885393262,-0.0493979087843914
2021-09-20 00:00:00-04:00,140.37933813407227,141.3945924183066,137.9095220938746,139.539794921875,123478900,0.0,0.0,-0.021360937202866245,146.85015563964845,0.013978184217307104,-0.0736227821483704
2021-09-21 00:00:00-04:00,140.50621829477157,141.1602935933769,139.38358019514305,140.0181121826172,75834000,0.0,0.0,0.003427819719886975,146.54362258911132,0.01375207671374762,-0.08462600774936291
2021-09-22 00:00:00-04:00,141.01386330488788,142.9467594818777,140.28170408222925,142.3805694580078,76404300,0.0,0.0,0.016872511981231502,146.3596061706543,0.014389286889801492,-0.05969961548775072
2021-09-23 00:00:00-04:00,143.16155428115266,143.58133339351843,142.17558503852095,143.3372802734375,64838200,0.0,0.0,0.006719391691377168,146.28492736816406,0.01438635669370774,-0.046991440754862765
2021-09-24 00:00:00-04:00,142.1950877231893,143.96202960944674,142.09746053449825,143.42510986328125,53477900,0.0,0.0,0.0006127477071994237,146.2546646118164,0.01433705611448137,-0.01376126862960831
2021-09-27 00:00:00-04:00,142.0096450384804,142.48799456461782,140.39890024168955,141.91201782226562,74150700,0.0,0.0,-0.01054970111201565,146.09700775146484,0.014410216012605443,-0.027950199874223525
2021-09-28 00:00:00-04:00,139.8424381686271,141.3067568929059,138.31954907870838,138.53431701660156,108972300,0.0,0.0,-0.023801372551085734,145.54984359741212,0.013241482983048756,-0.0419252069377435
2021-09-29 00:00:00-04:00,139.08099698388077,141.0138935757981,138.65146109771675,139.43243408203125,74602000,0.0,0.0,0.0064829934183171355,145.11054916381835,0.013380988393651589,-0.04160218155120877
2021-09-30 00:00:00-04:00,140.2426397437822,140.94551367693097,137.91925008166186,138.13401794433594,89056700,0.0,0.0,-0.009312152844806718,144.57314224243163,0.013332464402568456,-0.0489953667057283
2021-10-01 00:00:00-04:00,138.52453927839463,139.52028013802934,135.80091312494108,139.25669860839844,94639600,0.0,0.0,0.008127474178843536,144.03622741699218,0.013361912718275862,-0.02334638594927683
2021-10-04 00:00:00-04:00,138.3878720570302,138.82717957779718,134.98090012736012,135.8302001953125,98322000,0.0,0.0,-0.024605627214540966,143.29625930786133,0.014010072515712275,-0.02658449318088373
2021-10-05 00:00:00-04:00,136.17186716291496,138.8564511470798,136.0449547897289,137.75332641601562,80861100,0.0,0.0,0.014158311023158546,142.53578872680663,0.013910095135134871,-0.016174948592705914
2021-10-06 00:00:00-04:00,136.15236065284557,138.7686030429388,135.07852092806354,138.62217712402344,83221100,0.0,0.0,0.006307293846276203,141.8958824157715,0.014084645231815084,-0.02639680644831832
2021-10-07 00:00:00-04:00,139.6569450430087,140.78935501402486,139.32503639848235,139.8814697265625,61732700,0.0,0.0,0.009084351643189026,141.36970443725585,0.014382725473107158,-0.024109642238798724
2021-10-08 00:00:00-04:00,140.6038878520535,140.75031377150447,139.16885425815033,139.50076293945312,58773200,0.0,0.0,-0.0027216384547115,141.07342453002929,0.012586272755961787,-0.02736164488609404
2021-10-11 00:00:00-04:00,138.88572424122802,141.36529686032225,138.43666004151856,139.41287231445312,64452200,0.0,0.0,-0.0006300368768459479,140.74444122314452,0.012515202657358972,-0.01761052760832769
2021-10-12 00:00:00-04:00,139.82288519545196,139.84241361250955,137.68497785008697,138.143798828125,73035900,0.0,0.0,-0.009102986440632703,140.42180328369142,0.01250145934398013,-0.0028189274461847885
2021-10-13 00:00:00-04:00,137.88024208325538,138.03642474342516,135.88876048394778,137.55809020996094,78762700,0.0,0.0,-0.004239847341195433,140.02546157836915,0.012351186757235694,-0.013442667657710069
2021-10-14 00:00:00-04:00,138.72954178771872,140.45744186952987,138.1438084019397,140.3402862548828,69907100,0.0,0.0,0.02022560825521267,139.7799446105957,0.013377337571977562,0.01597194046318075
2021-10-15 00:00:00-04:00,140.35006796929892,141.45317790755652,140.09624319922384,141.3946075439453,67940300,0.0,0.0,0.007512606089085965,139.72039718627929,0.012918578605688529,0.015352287946728185
2021-10-18 00:00:00-04:00,140.03762503249558,143.3469835092285,139.75453007307178,143.0638885498047,85589200,0.0,0.0,0.011805832166128146,139.89660186767577,0.01218610277124641,0.05325537578602363
2021-10-19 00:00:00-04:00,143.51297237963328,145.62159463310732,143.06392303976392,145.22134399414062,76378900,0.0,0.0,0.015080363508956801,140.15676345825196,0.012564920492526041,0.05421297454241907
2021-10-20 00:00:00-04:00,145.16278083703227,146.18780683574556,144.59657585778285,145.70945739746094,58418800,0.0,0.0,0.003361168474931666,140.3232078552246,0.012071134961779213,0.051126597637379506
2021-10-21 00:00:00-04:00,145.27011876419027,146.0803765865811,144.3524770160413,145.92417907714844,61421000,0.0,0.0,0.0014736289841625724,140.45255279541016,0.012002278322839106,0.04319878367304908
2021-10-22 00:00:00-04:00,146.12922747617256,146.6075619891813,145.1042015405824,145.15301513671875,58883400,0.0,0.0,-0.005284689249627246,140.53894805908203,0.012083517018949295,0.0405177153025238
2021-10-25 00:00:00-04:00,145.14324421012236,145.8168331110648,144.10846150842693,145.1042022705078,50720600,0.0,0.0,-0.00033628558225236283,140.69855728149415,0.011796878577388169,0.04082356142277588
2021-10-26 00:00:00-04:00,145.77782316934065,147.25189877039264,145.46542800058126,145.76806640625,60893400,0.0,0.0,0.004575085527189565,141.06024475097655,0.010237700144058585,0.055190805832775164
2021-10-27 00:00:00-04:00,145.80706700277705,146.16826078037482,144.95776708428832,145.3092041015625,56094900,0.0,0.0,-0.0031478931977369337,141.3540832519531,0.010271794277629568,0.056347931842981376
2021-10-28 00:00:00-04:00,146.25612076250718,149.52642273545615,146.15849358297356,148.94070434570312,100077900,0.0,0.0,0.02499153626636357,141.8944175720215,0.011094093916369663,0.06128260330893461
2021-10-29 00:00:00-04:00,143.7179733088264,146.37327190681347,142.92724374395107,146.23660278320312,124953200,0.0,0.0,-0.018155557773001846,142.24341278076173,0.012072033990397744,0.03424455375890431
2021-11-01 00:00:00-04:00,145.44586537540286,146.13896771640327,144.2841704394488,145.4165802001953,74588300,0.0,0.0,-0.0056075056955713215,142.72273178100585,0.010466108261085598,0.016445041961595953
2021-11-02 00:00:00-04:00,145.12370582377017,147.96448683414823,145.11393416867705,146.45135498046875,69122000,0.0,0.0,0.007115933952296642,143.15763320922852,0.010202647838982738,0.008469904991223283
2021-11-03 00:00:00-04:00,146.8125588879088,148.35497602206758,146.25612565424197,147.8863983154297,54511500,0.0,0.0,0.00979877130636531,143.62084426879883,0.010289638479748769,0.014940285667460624
2021-11-04 00:00:00-04:00,147.9742807485948,148.80405236999567,147.05663868837075,147.36903381347656,60394600,0.0,0.0,-0.00349839138586382,143.99522247314454,0.010301369506454196,0.009901407329927461
2021-11-05 00:00:00-04:00,148.49331669815876,148.7963818494452,146.70423879606528,147.89695739746094,65463900,0.22,0.0,0.0035823237102345553,144.41503219604493,0.010224165937580403,0.018903790997091482
2021-11-08 00:00:00-05:00,148.02405391839477,148.18047945260236,146.80200740282297,147.07574462890625,55020900,0.0,0.0,-0.005552600831048509,144.79817581176758,0.01037370054409855,0.013587079681696788
2021-11-09 00:00:00-05:00,146.84104938223388,148.04353851031115,146.70418082227025,147.43740844726562,56787900,0.0,0.0,0.0024590310201855923,145.26285629272462,0.009994821797243557,0.011452042152793829
2021-11-10 00:00:00-05:00,146.6651351263565,146.77267581374304,144.54366421842147,144.61209106445312,65187100,0.0,0.0,-0.01916282585652636,145.6155563354492,0.0110854687418717,-0.004797445842605637
2021-11-11 00:00:00-05:00,145.62882237351127,146.0882980655143,144.37743321812488,144.5631866455078,41000000,0.0,0.0,-0.0003381765562294232,145.82670135498046,0.01028571133130791,-0.029391009794305447
2021-11-12 00:00:00-05:00,145.11064651980587,147.03659252052734,144.18189439318962,146.63577270507812,63804000,0.0,0.0,0.014336886918885006,146.0887596130371,0.010602800408933548,0.002729617033478085
2021-11-15 00:00:00-05:00,147.00728981052836,148.483531417499,146.08830852560698,146.64556884765625,59222800,0.0,0.0,6.680595326372056e-05,146.2678436279297,0.010345917338046405,0.00845150288755922
2021-11-16 00:00:00-05:00,146.58689139053743,148.1022316953491,146.00030323462437,147.62318420410156,59256200,0.0,0.0,0.006666518218909941,146.38793563842773,0.00991776614771336,0.008001491169467785
2021-11-17 00:00:00-05:00,147.62318884522813,151.53373689410836,147.61341784542643,150.05751037597656,88807000,0.0,0.0,0.016490134561176636,146.6053382873535,0.010508436834659558,0.014680944869020808
2021-11-18 00:00:00-05:00,150.2726099643279,155.12168178008048,149.627365877677,154.33956909179688,137827700,0.0,0.0,0.028536117286575003,147.02610778808594,0.012120383771286648,0.04729986414339152
2021-11-19 00:00:00-05:00,154.12448394226502,157.41913113659675,153.02953515610952,156.9596405029297,117305600,0.0,0.0,0.01697601870052175,147.61643905639647,0.012351375796454012,0.0612770084317119
2021-11-22 00:00:00-05:00,158.06434223873077,161.9944471367291,157.39955624235793,157.4191131591797,117467900,0.0,0.0,0.002927329947862768,148.23218460083007,0.012312711634393743,0.07032681395814978
2021-11-23 00:00:00-05:00,157.51687668201387,158.18167763297342,155.5029467463392,157.80039978027344,96041900,0.0,0.0,0.002422111352566185,148.83380126953125,0.012318237322382852,0.07028739478091392
2021-11-24 00:00:00-05:00,157.1551520319611,158.5140669022848,156.0699743356913,158.31854248046875,69463600,0.0,0.0,0.0032835322402021273,149.48426818847656,0.012203990242026164,0.09478081199936944
2021-11-26 00:00:00-05:00,156.001556326016,156.8618668141861,152.8633347292546,153.3032684326172,76959800,0.0,0.0,-0.03167837430331498,149.70239639282227,0.013655772600946317,0.06045855787989415
2021-11-29 00:00:00-05:00,155.80603121042097,157.5853380225465,155.23899986098183,156.65658569335938,88748200,0.0,0.0,0.02187374930115141,150.22339553833007,0.013551227425855294,0.06833811970586234
2021-11-30 00:00:00-05:00,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100,0.0,0.0,0.03157749863002971,151.03273696899413,0.014730472046889561,0.10199994506045638
2021-12-01 00:00:00-05:00,163.73466976035556,166.49161375206606,160.8506430799377,161.0852813720703,152052500,0.0,0.0,-0.0032061665357831356,151.76443328857422,0.01484733241861102,0.09119229638995091
2021-12-02 00:00:00-05:00,155.19009727061072,160.52798674829987,154.27111613625055,160.0978240966797,136739200,0.0,0.0,-0.006130027939112721,152.37500457763673,0.014995962866210048,0.06690977143061097
2021-12-03 00:00:00-05:00,160.35202051883033,161.27100166043388,156.14817855062066,158.22076416015625,118023100,0.0,0.0,-0.011724456263627423,152.9175910949707,0.015324027341948054,0.02514711613617988
2021-12-06 00:00:00-05:00,160.61600581977925,164.12573463510114,160.60623481829575,161.62298583984375,107497000,0.0,0.0,0.02150300371602086,153.60389251708983,0.015834059776709146,0.029710474119154343
2021-12-07 00:00:00-05:00,165.2988995417756,167.74299254141582,164.57544264356054,167.3519287109375,120405400,0.0,0.0,0.03544633729741079,154.6177017211914,0.01706145237404148,0.06309790058157619
2021-12-08 00:00:00-05:00,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,116998900,0.0,0.0,0.022782882926911104,155.8040657043457,0.017402653292754058,0.08469109298003685
2021-12-09 00:00:00-05:00,170.9985205283445,172.7973693361273,170.03065436230736,170.65634155273438,108923700,0.0,0.0,-0.0029699265849124877,157.10627822875978,0.0164404951506781,0.07793022143181806
2021-12-10 00:00:00-05:00,171.29179439045112,175.61294836881706,170.78341894665584,175.4369659423828,115402700,0.0,0.0,0.028013165793614417,158.64996719360352,0.016860498423466992,0.14437851023048642
2021-12-13 00:00:00-05:00,177.0696450374433,178.05706815750167,171.6046566651188,171.80996704101562,153237000,0.0,0.0,-0.02067408588540211,159.9086769104004,0.018140137518980054,0.09672993497584313
2021-12-14 00:00:00-05:00,171.3309277742781,173.76524989300478,168.35891710300444,170.43150329589844,139380400,0.0,0.0,-0.008023188461401145,161.0979736328125,0.018416993251622337,0.05462814520584343
2021-12-15 00:00:00-05:00,171.19402728468987,175.48585340924998,168.4566405154073,175.2903289794922,131063300,0.0,0.0,0.028508964537841294,162.48133087158203,0.018990878884207165,0.0881833987961411
2021-12-16 00:00:00-05:00,175.27077720416733,177.08918279763162,166.93153397693786,168.4077606201172,150185800,0.0,0.0,-0.03926382247922083,163.39884338378906,0.02170086014904951,0.051905368297943295
2021-12-17 00:00:00-05:00,166.12987292514003,169.59071677301714,165.89524955752734,167.3128204345703,195432700,0.0,0.0,-0.006501720476034159,164.04750595092773,0.021194942577961187,0.05746436836324962
2021-12-20 00:00:00-05:00,164.51677542044033,166.76534380811088,163.71512072913166,165.9539031982422,107499100,0.0,0.0,-0.008122014994419067,164.49721908569336,0.021145192721087194,0.026796419679376866
2021-12-21 00:00:00-05:00,167.72341591348743,169.3267401361631,165.3379790393109,169.12144470214844,91185900,0.0,0.0,0.019086875589316064,165.08233566284179,0.02144873654358054,0.010573621737382992
2021-12-22 00:00:00-05:00,169.1703411922784,171.92728536537462,168.30024464668514,171.7122039794922,92135300,0.0,0.0,0.015318928252455014,165.77792587280274,0.02159815403097965,0.0031987664931661377
2021-12-23 00:00:00-05:00,171.91751377429944,172.8951510094844,171.35048238778492,172.337890625,68356600,0.0,0.0,0.003643809997235485,166.4788932800293,0.021597275722802914,0.009853422714713539
2021-12-27 00:00:00-05:00,173.12976761664484,176.38530127238838,173.11022561335014,176.2973175048828,74919600,0.0,0.0,0.022974790195722884,167.62859573364258,0.020194374130913274,0.004904049485115683
2021-12-28 00:00:00-05:00,176.1310871789595,177.27492068975482,174.5375340801528,175.28053283691406,79144300,0.0,0.0,-0.0057674426494923195,168.5597930908203,0.02008323838775672,0.020200025968632664
2021-12-29 00:00:00-05:00,175.31967594887476,176.5906072567406,174.15628532669507,175.36856079101562,62348900,0.0,0.0,0.0005022118125545989,169.24805068969727,0.019167087180550334,0.02896798654967917
2021-12-30 00:00:00-05:00,175.45652327947462,176.53193000592643,174.10737937130014,174.2149200439453,59773000,0.0,0.0,-0.0065783783699125565,169.904532623291,0.019250963626738102,-0.006135015786710577
2021-12-31 00:00:00-05:00,174.1073747963206,175.22188041192248,173.29593427269404,173.59901428222656,64062300,0.0,0.0,-0.003535321553190675,170.57959213256837,0.019187021006914256,0.030825501407975214
2022-01-03 00:00:00-05:00,173.85318194367048,178.7902515625947,173.73587028238754,177.939697265625,104487900,0.0,0.0,0.025004076211755575,171.5655387878418,0.01933661148925856,0.06351501817644904
2022-01-04 00:00:00-05:00,178.5458811499138,178.8489462858369,175.1143651356069,175.681396484375,99310400,0.0,0.0,-0.012691382619803222,172.26845932006836,0.019411555849049994,0.058615634213271386
2022-01-05 00:00:00-05:00,175.59339039534856,176.14086475419518,170.73453308424857,171.00827026367188,94537600,0.0,0.0,-0.026600006114584535,172.45127639770507,0.019137666054051806,0.011156631052002054
2022-01-06 00:00:00-05:00,168.83793801323478,171.37980064842037,167.80164498917833,168.15359497070312,96904000,0.0,0.0,-0.016693200209365447,172.30072174072265,0.018833841724569582,-0.020724263775765594
2022-01-07 00:00:00-05:00,169.02369367342152,170.24574016447164,167.20528789803654,168.31979370117188,86709100,0.0,0.0,0.0009883745304268177,172.18389434814452,0.018829733565145616,-0.0233152263222911
2022-01-10 00:00:00-05:00,165.29885816519484,168.64237476166727,164.4092049558039,168.3393096923828,106765600,0.0,0.0,0.00011594590738143013,171.82901153564453,0.017597760710791006,-0.04513969880613522
2022-01-11 00:00:00-05:00,168.46641535499305,171.26244286002324,166.99995985190662,171.16468811035156,76138300,0.0,0.0,0.01678383036696387,171.79674758911133,0.01748917757189985,-0.023481470873847683
2022-01-12 00:00:00-05:00,172.18146241376857,173.2177554801649,170.91054596180936,171.6046600341797,74805200,0.0,0.0,0.002570459647287008,171.85540542602538,0.017394915777283748,-0.021462802339589977
2022-01-13 00:00:00-05:00,171.8490227811223,172.67023424322653,167.94824595979313,168.3393096923828,84505800,0.0,0.0,-0.0190283314051407,171.50785446166992,0.016593801003567936,-0.03372621788122619
2022-01-14 00:00:00-05:00,167.5083232130091,169.89375992557677,167.2639139583208,169.19964599609375,80440800,0.0,0.0,0.005110727288136592,171.54744873046874,0.014115032782825691,-0.025342127110126275
2022-01-18 00:00:00-05:00,167.67452813175186,168.6814931182034,165.6214992398613,166.00277709960938,90956700,0.0,0.0,-0.01889406374147012,171.4819465637207,0.014690921924400224,-0.06708407595072176
2022-01-19 00:00:00-05:00,166.1982840356235,167.2541337478389,162.22908034487585,162.51258850097656,94815000,0.0,0.0,-0.021024880785810815,171.30988082885742,0.01532266661318975,-0.07495846598970804
2022-01-20 00:00:00-05:00,163.24581922868165,165.8854360990158,160.50843269303434,160.8310546875,91420500,0.0,0.0,-0.010347098824694789,170.895361328125,0.014699183815403416,-0.05951300226872051
2022-01-21 00:00:00-05:00,160.74313720608006,162.61042819343973,158.6705507215082,158.77809143066406,122848900,0.0,0.0,-0.012764719231773443,170.2486557006836,0.014251267386822114,-0.05575559381690607
2022-01-24 00:00:00-05:00,156.44149634340394,158.67050778679211,151.24045969712583,158.00570678710938,162294600,0.0,0.0,-0.0048645542756884435,169.53204650878905,0.014143588790069167,-0.06127673214936154
2022-01-25 00:00:00-05:00,155.424720331175,159.1201868610098,153.50856023591945,156.2068328857422,115798400,0.0,0.0,-0.011384866647828859,168.52752227783202,0.01267481071114576,-0.07207156087791423
2022-01-26 00:00:00-05:00,159.84367643647036,160.71377291639465,154.29070450112417,156.11888122558594,108275300,0.0,0.0,-0.000563046177503531,167.56943969726564,0.012732157149631714,-0.0879025168734888
2022-01-27 00:00:00-05:00,158.81709495813402,160.1760095115635,154.7403512978455,155.65933227539062,121954600,0.0,0.0,-0.002943583419171967,166.58397827148437,0.012667035257152941,-0.09291896709339433
2022-01-28 00:00:00-05:00,162.0042414218655,166.5404767176366,159.1593140383979,166.5209197998047,179935700,0.0,0.0,0.06977793984878383,166.19927825927735,0.021124640774488897,-0.010801932691187727
2022-01-31 00:00:00-05:00,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,115541600,0.0,0.0,0.02612572120792276,166.0628974914551,0.022036317365746943,0.009880357135771402
2022-02-01 00:00:00-05:00,170.11859681152686,170.93003725349797,168.4566170141108,170.70518493652344,86213900,0.0,0.0,-0.0009727431875828926,165.701171875,0.0211995237747932,0.028327284151953673
2022-02-02 00:00:00-05:00,170.84207875406224,171.94681342176997,169.45383589849953,171.90769958496094,84914300,0.0,0.0,0.007044394397772123,165.5124870300293,0.021128263721657586,0.05781158967834617
2022-02-03 00:00:00-05:00,170.57810026310062,172.2987509371964,168.27087633720052,169.03343200683594,89418100,0.0,0.0,-0.016719830380281877,165.4137451171875,0.02060420471145489,0.05099995977315093
2022-02-04 00:00:00-05:00,168.05455952783922,170.42346859121156,167.0756769166009,168.74957275390625,82465400,0.22,0.0,-0.0016793083448616711,165.44354400634765,0.020249176775166463,0.06280136782974607
2022-02-07 00:00:00-05:00,169.20965988540354,170.2766384169295,167.33999039041194,168.03500366210938,77251200,0.0,0.0,-0.004234494227958477,165.42930450439454,0.020274397563868677,0.06347426987882834
